# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Batchcode Search Term
# 20230211-20230411
# ----------------------------------------

Land,United States,Germany,Canada,Italy,United Kingdom,Japan,Brazil,Australia,Poland,Austria,Hungary,Netherlands,Romania,France,Switzerland,Spain,Sweden,Philippines,New Zealand,Mexico,Gesamt
Batchcode Search Term,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl,Ereignisanzahl
EX2295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX2297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX2406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX2407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX2409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX2994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX3540,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX3590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX3616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX5599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX6358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX6434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX6680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX7015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX7389 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX7389 -69018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX7389-33-039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX7823+A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX8060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX8090,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX8660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX8680  ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX8769,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EX9231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY 0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY 0587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY 2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
EY0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY05581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY0573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY0573 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY0884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY2171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY3014 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EY3016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EY31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY3122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EY35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY3510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EYO578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EYO579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EYO581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EY３８６０,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EZ1491,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EZ9266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EZ9269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ec3180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ej,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ej6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ej6789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ej679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ep 7534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Er,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Er8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Er87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Er873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Er8730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Et6924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ew0151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ew0153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ew02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ew021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ew0216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ex8680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F07204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F0900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F1008A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
F100DA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
F100DSA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
F1020A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
F1021A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F1058A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
F110114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F1163,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
F12594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F13198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F1T8028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
F2161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
F21611,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
F221149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
F22A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F2587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F3253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
F3319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F33590,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F3DXXG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
F4554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F5496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
F59267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F5EB4F5AF9294A198FBA58A2525B130C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F61657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F63180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F64686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
F72592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F75336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F7958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F7959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F7FB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F7FB487281A43925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F87137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F8841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F91611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F93529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA 5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA 7485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA 7842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FA09094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA09099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA09099 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA2485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA3180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA4297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA4567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA45E7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA4773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA5715EAN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FA5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA5841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA6780 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"FA6780, FA3183",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA6780/ FA3183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA6780/FA3183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA6784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
FA7185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA7204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA7240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FA7294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FA7401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA7470,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA7483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA7955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA79S5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA8448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA87321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA8871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA9091 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA9099  ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FA9101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA9803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA9909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FAG780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB-1979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FB003C21A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB0890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB1921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FB1979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FB6431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB6618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB8041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FB8162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB86M9Y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB9234 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FB9234.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC 3095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC 3180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC 3181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC 3182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC 9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC*,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC0180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC0679,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"FC0681, EY 2172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"FC0681, FC3098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FC0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC0698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FC114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC1419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FC1436 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC1526+FE2707,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC1536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2336 + FE2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2336+FE2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2336_049269018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2594,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC2878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC301308A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3098 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3180 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC31804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC31804FF8841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3181FC3184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3184 LD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3184LD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC31H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FC3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3558 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC355S,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FC3585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FC3813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC3T82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC5495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC6975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC8162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC8448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC8899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC8999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC9002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC9988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FC9998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FCE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FCKX7 ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD    F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FD  9234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD 0785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FD 6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
FD 7958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FD-0168,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FD0167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0680,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0780,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FD0785 ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0810 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD0853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD1021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FD183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD1920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FD194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD19・5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD1Q21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD2581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD259W,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD3143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
FD3773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FD4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FD4332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
